sample_number,follow_number,Date_Collected,month,year,Who_Collected,Time_Collected,Orangutan_ID,ID_correction,class,flanged_since,known_birth_yr,known_birth_months,known_age_in_months,next_sib_birth_yr,next_sib_birth_month,last_inf_yr,last_inf_month,next_inf_yr,next_inf_mo,known_offspring,known_num_offspring,estim_birth,estim_age_years,age_class,comment
1776,9924,31-Aug-18,8,2018,Idun,5:02:00 AM,Wodan,Wodan,flanged,2012,,,,,,,,,,,,1987,31,mid-aged flanged,
1778,9930,2-Sep-18,9,2018,Isman,4:57:00 AM,Tina,Tina,parous female,,,,,,,2012,2,,,MM,2,<1990,28,,
1777,9928,2-Sep-18,9,2018,Suwi,4:33:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1779,9929,2-Sep-18,9,2018,Abuk,5:02:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1780,9931,3-Sep-18,9,2018,Isman,8:13:00 AM,Opa,Preman,flanged,2008,,,,,,,,,,,,<1983,35,old flanged,check pictures whether this is really Preman!
1781,9935,5-Sep-18,9,2018,Tono,5:06:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1782,9936,5-Sep-18,9,2018,Isman,4:46:00 AM,Preman,Preman,flanged,2008,,,,,,,,,,,,<1983,35,old flanged,
1784,9937,6-Sep-18,9,2018,Tono,5:01:00 PM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1783,9938,6-Sep-18,9,2018,Isman,5:04:00 AM,Opa,Preman,flanged,2008,,,,,,,,,,,,<1983,35,old flanged,check pictures whether this is really Preman!
1786,9940,7-Sep-18,9,2018,Abuk,4:48:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1787,9945,8-Sep-18,9,2018,Idun,1:14:00 PM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,28,young flanged,
1788,9949,10-Sep-18,9,2018,Isman,5:10:00 AM,Tomi,Tomi,flanged,<2012,,,,,,,,,,,,<1987,31,mid-aged flanged,
1790,9954,11-Sep-18,9,2018,Alysse,9:18:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,33,mid-aged flanged,
1791,9955,12-Sep-18,9,2018,Isman,4:16:00 AM,Tina,Tina,parous female,,,,,,,2012,2,,,MM,2,<1990,28,,
1793,9955,12-Sep-18,9,2018,Isman,11:10:00 AM,Tina,Tina,parous female,,,,,,,2012,2,,,MM,2,<1990,28,,
1794,9957,13-Sep-18,9,2018,Isman,5:40:00 AM,Tuko,Tuko,flanged,<2013,,,,,,,,,,,,<1988,30,mid-aged flanged,
1797,9961,14-Sep-18,9,2018,Suwi,10:23:00 AM,Tina,Tina,parous female,,,,,,,2012,2,,,MM,2,<1990,28,,
1800,9972,19-Sep-18,9,2018,Isman,11:25:00 AM,Juni,Juni,parous female,,,,,,,2013,7,,,MF,2,c.1992,26,,
1801,9974,20-Sep-18,9,2018,Abuk,9:59:00 AM,Desy,Desy,parous female,,,,,,,2016,6,,,MMM,3,1990,28,,
1802,9979,21-Sep-18,9,2018,Suwi,4:32:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1803,9980,21-Sep-18,9,2018,Isman,7:00:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1804,9982,22-Sep-18,9,2018,Abuk,5:58:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1805,9985,25-Sep-18,9,2018,Shaylyn,1:10:00 PM,Ted,Ted,unflanged,,,,,,,,,,,,,<1998,20,old unflanged,
1806,9992,28-Sep-18,9,2018,Suwi,5:34:00 AM,Tuko,Tuko,flanged,<2013,,,,,,,,,,,,<1988,30,mid-aged flanged,
1807,9997,1-Oct-18,10,2018,Abuk,11:59:00 AM,Vini,Vini,unflanged,,,,,,,,,,,,,<1997,21,old unflanged,
1808,10002,3-Oct-18,10,2018,Pak Rahmatd,6:20:00 AM,Momo,Momo,flanged,2018,,,,,,,,,,,,<1993,25,young flanged,
1811,10013,6-Oct-18,10,2018,Isman,5:05:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1810,10012,6-Oct-18,10,2018,Suwi,12:54:00 PM,Wodan,Wodan,flanged,2012,,,,,,,,,,,,1987,31,mid-aged flanged,
1812,10016,7-Oct-18,10,2018,Isman,4:50:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1813,10015,7-Oct-18,10,2018,Suwi,12:40:00 PM,Tuko,Tuko,flanged,<2013,,,,,,,,,,,,<1988,30,mid-aged flanged,
1814,10022,9-Oct-18,10,2018,Pak Rahmatd,4:56:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1816,10023,10-Oct-18,10,2018,Suwi,4:42:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1817,10024,10-Oct-18,10,2018,Idun,12:16:00 PM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1815,10025,10-Oct-18,10,2018,Isman,10:55:00 AM,Otto,Otto,flanged,<2008,,,,,,,,,,,,<1983,35,old flanged,
1818,10026,11-Oct-18,10,2018,Isman,5:10:00 AM,Otto,Otto,flanged,<2008,,,,,,,,,,,,<1983,35,old flanged,
1819,10032,16-Oct-18,10,2018,Idun,4:20:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,38,,
1820,10035,17-Oct-18,10,2018,Abuk,4:34:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,38,,
1822,10037,18-Oct-18,10,2018,Tono,10:05:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,38,,
1823,10039,18-Oct-18,10,2018,Isman,5:46:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,33,mid-aged flanged,
1824,10041,19-Oct-18,10,2018,Isman,4:32:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,38,,
1826,10048,22-Oct-18,10,2018,Isman,5:42:00 AM,Desy,Desy,parous female,,,,,,,2016,6,,,MMM,3,1990,28,,
1828,10051,24-Oct-18,10,2018,"Pak Rahmatd, Shaylyn",4:37:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1829,10052,24-Oct-18,10,2018,Isman,9:35:00 AM,Miky,Miky,unflanged,,,,,,,,,,,,,<2000,18,young unflanged,
1830,10057,26-Oct-18,10,2018,Shaylyn,12:24:00 PM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,17,,
1831,10059,27-Oct-18,10,2018,Tono,5:04:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,17,,
1832,10065,30-Oct-18,10,2018,Isman,8:43:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1795,9958,31-Oct-18,10,2018,Abuk,1:53:00 PM,Tina,Tina,parous female,,,,,,,2012,2,,,MM,2,<1990,28,,
1834,10071,1-Nov-18,11,2018,Tono,4:25:00 AM,Juni,Juni,parous female,,,,,,,2013,7,2019,4,MF,2,c.1992,26,,early pregnancy
1833,10069,1-Nov-18,11,2018,Suwi,9:47:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1835,10070,1-Nov-18,11,2018,Isman,4:34:00 PM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1836,10074,2-Nov-18,11,2018,Tono,4:44:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1837,10075,3-Nov-18,11,2018,Abuk,8:48:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1838,10079,7-Nov-18,11,2018,Tono,9:52:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,28,young flanged,
1840,10082,9-Nov-18,11,2018,Abuk,4:39:00 AM,Kondor,Kondor,parous female,,,,,,,2017,8,,,"(F,M)M",1+lost,1998,20,,
1842,10097,21-Nov-18,11,2018,Isman,4:47:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1843,10100,22-Nov-18,11,2018,Tono,4:56:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1846,10102,23-Nov-18,11,2018,Abuk,9:50:00 AM,Juni,Juni,parous female,,,,,,,2013,7,2019,4,MF,2,c.1992,26,,early pregnancy
1845,10103,23-Nov-18,11,2018,Idun,5:01:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1847,10107,25-Nov-18,11,2018,Abuk,9:39:00 AM,Juni,Juni,parous female,,,,,,,2013,7,2019,4,MF,2,c.1992,26,,early pregnancy
1851,10111,27-Nov-18,11,2018,Shaylyn,12:46:00 PM,Juni,Juni,parous female,,,,,,,2013,7,2019,4,MF,2,c.1992,26,,early pregnancy
1849,10111,27-Nov-18,11,2018,Tono,4:40:00 AM,Jane,Jane,local offspring,,2013,7,64,,,,,,,,,,,,
1852,10114,28-Nov-18,11,2018,"Sophia, Shay",8:04:00 AM,Juni,Juni,parous female,,,,,,,2013,7,2019,4,MF,2,c.1992,26,,early pregnancy
1853,10115,28-Nov-18,11,2018,Isman,4:25:00 AM,Kiki,Kiki,unflanged,,,,,,,,,,,,,<1996,22,old unflanged,
1860,10123,6-Dec-18,12,2018,Shaylyn,10:34:00 AM,Ipsy,Ipsy,local adolescent,,2007,6,138,2014,1,,,,,,,,,,
1868,10135,12-Dec-18,12,2018,Isman,4:45:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,28,young flanged,
1869,10141,14-Dec-18,12,2018,Abuk,5:02:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,17,,
1871,10140,14-Dec-18,12,2018,Idun,5:18:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1870,10139,14-Dec-18,12,2018,Isman,6:54:00 AM,Gismo,Gismo,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1872,10143,15-Dec-18,12,2018,Idun,5:09:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,17,,
1875,10144,15-Dec-18,12,2018,Shaylyn,8:00:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1873,10142,15-Dec-18,12,2018,Tono,6:01:00 AM,Gismo,Gismo,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1874,10144,16-Dec-18,12,2018,Suwi,4:59:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,32,,
1876,10146,16-Dec-18,12,2018,Abuk,4:42:00 AM,Ipsy,Ipsy,local adolescent,,2007,6,138,2014,1,,,,,,,,,,
1877,10147,16-Dec-18,12,2018,Idun,2:57:00 PM,Gismo,Gismo,flanged,2015,,,,,,,,,,,,1990,28,young flanged,
1878,10148,16-Dec-18,12,2018,Isman,4:29:00 AM,Otto,Otto,flanged,<2008,,,,,,,,,,,,<1983,35,old flanged,
1879,10149,17-Dec-18,12,2018,Isman,11:45:00 AM,Otto,Otto,flanged,<2008,,,,,,,,,,,,<1983,35,old flanged,
1881,10153,18-Dec-18,12,2018,Idun,10:43:00 AM,Unknown flanged male,Unknown flanged male,flanged,,,,,,,,,,,,,,,,
1882,10155,19-Dec-18,12,2018,Isman,9:24:00 AM,Unknown flanged male,Unknown flanged male,flanged,,,,,,,,,,,,,,,,
1883,10158,20-Dec-18,12,2018,Abuk,9:16:00 AM,Unknown flanged male,Unknown flanged male,flanged,,,,,,,,,,,,,,,,
1887,10170,27-Dec-18,12,2018,Tono,4:58:00 AM,Unknown unflanged male,Unknown unflanged male,unflanged,,,,,,,,,,,,,,,,
1888,10171,28-Dec-18,12,2018,Tono,4:24:00 AM,Unknown flanged male,Unknown flanged male,flanged,,,,,,,,,,,,,,,,
1890,10174,29-Dec-18,12,2018,Tono,5:12:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,17,,
1886,10169,31-Dec-18,12,2018,Suwi,10:08:00 AM,Unknown flanged male,Unknown flanged male,flanged,,,,,,,,,,,,,,,,
1893,10180,3-Jan-19,1,2019,Suwi,12:20:00 PM,Wodan,Wodan,flanged,2012,,,,,,,,,,,,1987,32,mid-aged flanged,
1896,10182,4-Jan-19,1,2019,Suwi,5:29:00 AM,Wodan,Wodan,flanged,2012,,,,,,,,,,,,1987,32,mid-aged flanged,
1900,10189,7-Jan-19,1,2019,Isman,6:50:00 AM,Pinky,Pinky,parous female,,,,,,,lost,,check,,MM(F),2+lost,<1986,33,,
1901,10191,8-Jan-19,1,2019,Idun,4:58:00 AM,Pinky,Pinky,parous female,,,,,,,lost,,check,,MM(F),2+lost,<1986,33,,
1902,10192,8-Jan-19,1,2019,Isman,5:05:00 AM,Wodan,Wodan,flanged,2012,,,,,,,,,,,,1987,32,mid-aged flanged,
1903,10196,9-Jan-19,1,2019,Isman,4:59:00 AM,Pinky,Pinky,parous female,,,,,,,lost,,check,,MM(F),2+lost,<1986,33,,
1904,10195,9-Jan-19,1,2019,Suwi,12:48:00 PM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,29,young flanged,
1905,10197,10-Jan-19,1,2019,Isman,8:36:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,29,young flanged,
1906,10201,11-Jan-19,1,2019,Abuk,10:22:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1907,10202,12-Jan-19,1,2019,Isman,4:22:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,39,,
1908,10202,12-Jan-19,1,2019,Shaylyn,8:44:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,39,,
1910,10205,13-Jan-19,1,2019,Shaylyn,10:44:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
1909,10208,13-Jan-19,1,2019,Isman,5:05:00 AM,Juni,Juni,pregnant,,,,,,,2013,7,2019,4,MF,2,,,,pregnant
1911,10207,14-Jan-19,1,2019,Isman,5:48:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
1912,10212,16-Jan-19,1,2019,Suwi,9:52:00 AM,Tuko,Tuko,flanged,<2013,,,,,,,,,,,,<1988,31,mid-aged flanged,
1913,10212,16-Jan-19,1,2019,Shaylyn,12:53:00 PM,Tuko,Tuko,flanged,<2013,,,,,,,,,,,,<1988,31,mid-aged flanged,
1914,10213,17-Jan-19,1,2019,Isman,5:03:00 AM,Unknown flanged male,Unknown flanged male,flanged,,,,,,,,,,,,,,,,
1915,10214,17-Jan-19,1,2019,Shaylyn,2:16:00 PM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1921,10225,20-Jan-19,1,2019,Isman,5:03:00 AM,Unknown unflanged male,Unknown unflanged male,unflanged,,,,,,,,,,,,,,,,
1932,10235,21-Jan-19,1,2019,Tono,4:57:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,33,,
1924,10228,21-Jan-19,1,2019,Isman,5:24:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1925,10228,21-Jan-19,1,2019,Shaylyn,11:15:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1926,10229,22-Jan-19,1,2019,Tono,4:51:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,33,,
1927,10230,22-Jan-19,1,2019,Idun,5:04:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1929,10233,23-Jan-19,1,2019,Isman,5:33:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,33,,
1930,10233,23-Jan-19,1,2019,Shaylyn,9:01:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,33,,
1928,10232,23-Jan-19,1,2019,Pak Rahmatd,5:45:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1931,10234,24-Jan-19,1,2019,Isman,8:26:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,33,,
1934,10238,27-Jan-19,1,2019,Isman,5:23:00 AM,Niko,Niko,flanged,<2003,,,,,,,,,,,,<1978,41,old flanged,
1936,10240,28-Jan-19,1,2019,Abuk,5:05:00 AM,Niko,Niko,flanged,<2003,,,,,,,,,,,,<1978,41,old flanged,
1943,10260,7-Feb-19,2,2019,Shaylyn,10:15:00 AM,Mawas,Mawas,adolescent,,2008,7,127,2014,11,,,,,,,,,,
1957,10300,3-Mar-19,3,2019,Tono,5:25:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1958,10301,3-Mar-19,3,2019,Idun,5:14:00 AM,Vini,Vini,unflanged,,,,,,,,,,,,,<1997,22,old unflanged,
1959,10302,4-Mar-19,3,2019,Idun,5:26:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1960,10303,5-Mar-19,3,2019,Tono,11:18:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
1981,10345,24-Mar-19,3,2019,Abuk,6:40:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1982,10346,25-Mar-19,3,2019,Idun,5:39:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1983,10348,26-Mar-19,3,2019,Shaylyn,11:52:00 PM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,29,young flanged,
1984,10350,27-Mar-19,3,2019,Suwi,5:34:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
1985,10352,27-Mar-19,3,2019,Tono,5:05:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,29,young flanged,
1987,10355,28-Mar-19,3,2019,Abuk,5:11:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,29,young flanged,
1988,10356,29-Mar-19,3,2019,Isman,5:22:00 AM,Mawas,Mawas,adolescent,,2008,7,128,2014,11,,,,,,,,,,
1989,10358,30-Mar-19,3,2019,Pak Rahmatd,5:10:00 AM,Mawas,Mawas,adolescent,,2008,7,128,2014,11,,,,,,,,,,
2001,10381,13-Apr-19,4,2019,Abuk,5:58:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2003,10382,14-Apr-19,4,2019,Idun,5:40:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2005,10385,15-Apr-19,4,2019,Isman,5:18:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2008,10394,23-Apr-19,4,2019,Idun,5:09:00 AM,Mawas,Mawas,adolescent,,2008,7,129,2014,11,,,,,,,,,,
2010,10404,27-Apr-19,4,2019,Idun,5:10:00 AM,Mawas,Mawas,adolescent,,2008,7,129,2014,11,,,,,,,,,,
2011,10405,27-Apr-19,4,2019,Tono,5:08:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,29,young flanged,
2012,10406,28-Apr-19,4,2019,Idun,5:19:00 AM,Ekko,Ekko,flanged,2015,,,,,,,,,,,,1990,29,young flanged,
2015,10415,3-May-19,5,2019,Isman,5:24:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
2016,10416,4-May-19,5,2019,Pak Rahmatd,5:27:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
2017,10418,5-May-19,5,2019,Abuk,5:21:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
2028,10444,18-May-19,5,2019,Idun,5:41:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,34,mid-aged flanged,
2029,10446,19-May-19,5,2019,Suwi,5:02:00 AM,Vini,Vini,unflanged,,,,,,,,,,,,,<1997,22,old unflanged,
2030,10452,23-May-19,5,2019,Suwi,4:50:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2031,10454,24-May-19,5,2019,Abuk,5:01:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2032,10459,25-May-19,5,2019,Abuk,4:28:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
2033,10464,29-May-19,5,2019,Pak Rahmatd,4:56:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2034,10471,22-Jun-19,6,2019,Shaylyn,4:43:00 AM,Juni,Juni,parous female,,,,,,,2019,4,,,MFF,3,c.1992,27,,
2036,10473,23-Jun-19,6,2019,Idun,5:29:00 AM,Juni,Juni,parous female,,,,,,,2019,4,,,MFF,3,c.1992,27,,
2037,10475,24-Jun-19,6,2019,Abuk,5:18:00 AM,Juni,Juni,parous female,,,,,,,2019,4,,,MFF,3,c.1992,27,,
2039,10478,25-Jun-19,6,2019,Isman,5:05:00 AM,Juni,Juni,parous female,,,,,,,2019,4,,,MFF,3,c.1992,27,,
2040,10469,25-Jun-19,6,2019,Shaylyn,8:59:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,29,young flanged,
2041,10480,26-Jun-19,6,2019,Tono,5:33:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,29,young flanged,
2043,10483,27-Jun-19,6,2019,Abuk,5:27:00 AM,Tina,Tina,parous female,,,,,,,2012,2,check,,MM,2,<1990,29,,check when rope aroundher foot was removed!
2042,10482,27-Jun-19,6,2019,Tono,4:51:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,29,young flanged,
2044,10485,28-Jun-19,6,2019,Idun,5:15:00 AM,Whisky,Whisky,flanged,<2015,,,,,,,,,,,,<1990,29,young flanged,
2047,10488,29-Jun-19,6,2019,Rebecca,5:29:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
2048,10490,30-Jun-19,6,2019,Suwi,5:20:00 AM,Milo,Milo,parous female,,,,,,,2015,12,,,M,1,2001,18,,
2059,10504,6-Jul-19,7,2019,Tono,5:17:00 PM,Merkur,Merkur,local offspring,,2015,12,43,,,,,,,,,,,,
2075,10533,21-Jul-19,7,2019,Will,5:17:00 AM,Vini,Vini,unflanged,,,,,,,,,,,,,<1997,22,old unflanged,
2076,10535,22-Jul-19,7,2019,Idun,5:23:00 AM,Vini,Vini,unflanged,,,,,,,,,,,,,<1997,22,old unflanged,
2078,10544,24-Jul-19,7,2019,Suwi,4:53:00 AM,Vini,Vini,unflanged,,,,,,,,,,,,,<1997,22,old unflanged,
2093,10577,29-Aug-19,8,2019,Isman,4:20:00 AM,Ted,Ted,unflanged,,,,,,,,,,,,,<1998,21,old unflanged,
2110,10641,13-Dec-19,12,2019,Abuk,6:03:00 AM,Kerry,Kerry,parous female,,,,,,,2014,6,,,FMM,3,c.1980,39,,
2109,10640,13-Dec-19,12,2019,Isman,5:28:00 AM,Mawas,Mawas,adolescent,,2008,7,137,2014,11,,,,,,,,,,
2111,10642,14-Dec-19,12,2019,Tono,5:30:00 AM,Mawas,Mawas,adolescent,,2008,7,137,2014,11,,,,,,,,,,
2112,10644,15-Dec-19,12,2019,Idun,5:05:00 AM,Mawas,Mawas,adolescent,,2008,7,137,2014,11,,,,,,,,,,
2113,10645,16-Dec-19,12,2019,Abuk,5:31:00 AM,Mawas,Mawas,adolescent,,2008,7,137,2014,11,,,,,,,,,,
2114,10646,17-Dec-19,12,2019,Isman,5:10:00 AM,Mawas,Mawas,adolescent,,2008,7,137,2014,11,,,,,,,,,,
2115,10647,18-Dec-19,12,2019,Tono,5:23:00 AM,Mawas,Mawas,adolescent,,2008,7,137,2014,11,,,,,,,,,,
2117,10654,28-Dec-19,12,2019,Idun,5:05:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2118,10655,29-Dec-19,12,2019,Abuk,5:31:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2120,10659,6-Jan-20,1,2020,Isman,5:09:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2121,10662,16-Jan-20,1,2020,Abuk,5:25:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,34,,
2123,10663,17-Jan-20,1,2020,Idun,5:19:00 AM,Mindy,Mindy,parous female,,,,,,,2014,11,,,FFF,3,c.1986,34,,
2126,10678,19-Feb-20,2,2020,Isman,5:55:00 AM,Dayak,Dayak,flanged,2010,,,,,,,,,,,,<1985,35,old flanged,
2127,10680,20-Feb-20,2,2020,Tono,5:10:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
2128,10681,21-Feb-20,2,2020,Abuk,5:01:00 AM,Dado,Dado,flanged male,<2018,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"in assoc follow 5366, not focal"
